academic_id;notification_day;mask_type;affected_people_count;case_1;case_2;case_3;case_4;case_5;case_6
ACADÊMICO_16;3;n95_mask;46;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_16;4;no_mask;46;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_16;4;surgery_mask;46;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_16;4;n95_mask;46;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_16;5;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_16;5;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_16;5;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_16;6;no_mask;102;0.456698;0.028355;0.016589;0.008321;0.070940;0.055426
ACADÊMICO_16;6;surgery_mask;102;0.143767;0.007172;0.004176;0.002087;0.018270;0.014180
ACADÊMICO_16;6;n95_mask;102;0.001561;0.000072;0.000042;0.000021;0.000185;0.000143
ACADÊMICO_16;7;no_mask;102;0.456698;0.028355;0.016589;0.008321;0.070940;0.055426
ACADÊMICO_16;7;surgery_mask;102;0.143767;0.007172;0.004176;0.002087;0.018270;0.014180
ACADÊMICO_16;7;n95_mask;102;0.001561;0.000072;0.000042;0.000021;0.000185;0.000143
ACADÊMICO_16;1;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_16;1;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_16;1;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_17;3;no_mask;36;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_17;3;surgery_mask;36;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_17;3;n95_mask;36;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_17;4;no_mask;55;0.598316;0.043493;0.025544;0.012848;0.107282;0.084257
ACADÊMICO_17;4;surgery_mask;55;0.212067;0.011078;0.006456;0.003229;0.028117;0.021852
ACADÊMICO_17;4;n95_mask;55;0.002416;0.000111;0.000065;0.000032;0.000286;0.000221
ACADÊMICO_17;5;no_mask;55;0.598316;0.043493;0.025544;0.012848;0.107282;0.084257
ACADÊMICO_17;5;surgery_mask;55;0.212067;0.011078;0.006456;0.003229;0.028117;0.021852
ACADÊMICO_17;5;n95_mask;55;0.002416;0.000111;0.000065;0.000032;0.000286;0.000221
ACADÊMICO_17;6;no_mask;55;0.447765;0.027457;0.016059;0.008053;0.068771;0.053709
ACADÊMICO_17;6;surgery_mask;55;0.139650;0.006941;0.004041;0.002020;0.017687;0.013726
ACADÊMICO_17;6;n95_mask;55;0.001511;0.000070;0.000040;0.000020;0.000179;0.000138
ACADÊMICO_17;7;no_mask;55;0.447765;0.027457;0.016059;0.008053;0.068771;0.053709
ACADÊMICO_17;7;surgery_mask;55;0.139650;0.006941;0.004041;0.002020;0.017687;0.013726
ACADÊMICO_17;7;n95_mask;55;0.001511;0.000070;0.000040;0.000020;0.000179;0.000138
ACADÊMICO_17;1;no_mask;36;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_17;1;surgery_mask;36;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_17;1;n95_mask;36;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_18;3;no_mask;42;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_18;3;surgery_mask;42;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_18;3;n95_mask;42;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_18;4;no_mask;42;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_18;4;surgery_mask;42;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_18;4;n95_mask;42;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_18;5;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_18;5;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_18;5;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_18;6;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_18;6;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_18;6;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_18;7;no_mask;87;0.440226;0.027436;0.016054;0.008054;0.068605;0.053612
ACADÊMICO_18;7;surgery_mask;87;0.138915;0.006942;0.004042;0.002020;0.017681;0.013723
ACADÊMICO_18;7;n95_mask;87;0.001511;0.000070;0.000041;0.000020;0.000179;0.000138
ACADÊMICO_18;1;no_mask;87;0.440226;0.027436;0.016054;0.008054;0.068605;0.053612
ACADÊMICO_18;1;surgery_mask;87;0.138915;0.006942;0.004042;0.002020;0.017681;0.013723
ACADÊMICO_18;1;n95_mask;87;0.001511;0.000070;0.000041;0.000020;0.000179;0.000138
ACADÊMICO_19;3;no_mask;2;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_19;3;surgery_mask;2;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_19;3;n95_mask;2;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_19;4;no_mask;2;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_19;4;surgery_mask;2;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_19;4;n95_mask;2;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_19;5;no_mask;2;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_19;5;surgery_mask;2;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_19;5;n95_mask;2;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_19;6;no_mask;2;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_19;6;surgery_mask;2;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_19;6;n95_mask;2;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_19;7;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_19;7;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_19;7;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_19;1;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_19;1;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_19;1;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_20;3;no_mask;58;0.418818;0.024701;0.014433;0.007233;0.062092;0.048429
ACADÊMICO_20;3;surgery_mask;58;0.126880;0.006233;0.003628;0.001813;0.015898;0.012334
ACADÊMICO_20;3;n95_mask;58;0.001356;0.000063;0.000036;0.000018;0.000160;0.000124
ACADÊMICO_20;4;no_mask;58;0.418818;0.024701;0.014433;0.007233;0.062092;0.048429
ACADÊMICO_20;4;surgery_mask;58;0.126880;0.006233;0.003628;0.001813;0.015898;0.012334
ACADÊMICO_20;4;n95_mask;58;0.001356;0.000063;0.000036;0.000018;0.000160;0.000124
ACADÊMICO_20;5;no_mask;32;0.413354;0.024278;0.014184;0.007108;0.061049;0.047610
ACADÊMICO_20;5;surgery_mask;32;0.124827;0.006126;0.003565;0.001782;0.015625;0.012121
ACADÊMICO_20;5;n95_mask;32;0.001332;0.000061;0.000036;0.000018;0.000157;0.000122
ACADÊMICO_20;6;no_mask;32;0.413354;0.024278;0.014184;0.007108;0.061049;0.047610
ACADÊMICO_20;6;surgery_mask;32;0.124827;0.006126;0.003565;0.001782;0.015625;0.012121
ACADÊMICO_20;6;n95_mask;32;0.001332;0.000061;0.000036;0.000018;0.000157;0.000122
ACADÊMICO_20;7;no_mask;26;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_20;7;surgery_mask;26;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_20;7;n95_mask;26;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_20;1;no_mask;26;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_20;1;surgery_mask;26;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_20;1;n95_mask;26;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_21;3;no_mask;50;0.628445;0.044600;0.026171;0.013155;0.110358;0.086575
ACADÊMICO_21;3;surgery_mask;50;0.219261;0.011341;0.006608;0.003305;0.028811;0.022384
ACADÊMICO_21;3;n95_mask;50;0.002472;0.000114;0.000066;0.000033;0.000292;0.000226
ACADÊMICO_21;4;no_mask;50;0.920694;0.110232;0.065634;0.033330;0.258696;0.206902
ACADÊMICO_21;4;surgery_mask;50;0.469328;0.028777;0.016829;0.008439;0.072104;0.056305
ACADÊMICO_21;4;n95_mask;50;0.006316;0.000292;0.000170;0.000085;0.000748;0.000579
ACADÊMICO_21;5;no_mask;50;0.877386;0.092185;0.054665;0.027680;0.219546;0.174657
ACADÊMICO_21;5;surgery_mask;50;0.408255;0.023889;0.013956;0.006993;0.060089;0.046856
ACADÊMICO_21;5;n95_mask;50;0.005233;0.000242;0.000141;0.000070;0.000620;0.000480
ACADÊMICO_21;6;no_mask;50;0.669998;0.049807;0.029260;0.014719;0.122733;0.096430
ACADÊMICO_21;6;surgery_mask;50;0.242070;0.012691;0.007397;0.003700;0.032206;0.025032
ACADÊMICO_21;6;n95_mask;50;0.002768;0.000128;0.000074;0.000037;0.000327;0.000253
ACADÊMICO_21;7;no_mask;50;0.810428;0.073772;0.043567;0.021997;0.178329;0.141100
ACADÊMICO_21;7;surgery_mask;50;0.340152;0.018976;0.011074;0.005545;0.047918;0.037312
ACADÊMICO_21;7;n95_mask;50;0.004149;0.000192;0.000111;0.000056;0.000491;0.000380
ACADÊMICO_21;1;no_mask;50;0.669998;0.049807;0.029260;0.014719;0.122733;0.096430
ACADÊMICO_21;1;surgery_mask;50;0.242070;0.012691;0.007397;0.003700;0.032206;0.025032
ACADÊMICO_21;1;n95_mask;50;0.002768;0.000128;0.000074;0.000037;0.000327;0.000253
ACADÊMICO_22;3;no_mask;36;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_22;3;surgery_mask;36;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_22;3;n95_mask;36;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_22;4;no_mask;36;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_22;4;surgery_mask;36;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_22;4;n95_mask;36;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_22;5;no_mask;53;0.430155;0.025685;0.015012;0.007525;0.064495;0.050324
ACADÊMICO_22;5;surgery_mask;53;0.131534;0.006485;0.003775;0.001887;0.016536;0.012830
ACADÊMICO_22;5;n95_mask;53;0.001411;0.000065;0.000038;0.000019;0.000167;0.000129
ACADÊMICO_22;6;no_mask;53;0.430155;0.025685;0.015012;0.007525;0.064495;0.050324
ACADÊMICO_22;6;surgery_mask;53;0.131534;0.006485;0.003775;0.001887;0.016536;0.012830
ACADÊMICO_22;6;n95_mask;53;0.001411;0.000065;0.000038;0.000019;0.000167;0.000129
ACADÊMICO_22;7;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_22;7;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_22;7;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_22;1;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_22;1;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_22;1;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_23;3;no_mask;8;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_23;3;surgery_mask;8;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_23;3;n95_mask;8;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_23;4;no_mask;8;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_23;4;surgery_mask;8;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_23;4;n95_mask;8;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_23;5;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_23;5;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_23;5;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_23;6;no_mask;55;0.434431;0.026116;0.015266;0.007653;0.065533;0.051146
ACADÊMICO_23;6;surgery_mask;55;0.133505;0.006596;0.003839;0.001919;0.016816;0.013047
ACADÊMICO_23;6;n95_mask;55;0.001435;0.000066;0.000038;0.000019;0.000170;0.000131
ACADÊMICO_23;7;no_mask;55;0.648437;0.047996;0.028196;0.014184;0.118279;0.092928
ACADÊMICO_23;7;surgery_mask;55;0.233346;0.012230;0.007128;0.003566;0.031035;0.024122
ACADÊMICO_23;7;n95_mask;55;0.002667;0.000123;0.000072;0.000036;0.000315;0.000244
ACADÊMICO_23;1;no_mask;49;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_23;1;surgery_mask;49;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_23;1;n95_mask;49;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_24;3;no_mask;75;0.546140;0.037350;0.021902;0.011004;0.092658;0.072620
ACADÊMICO_24;3;surgery_mask;75;0.184988;0.009486;0.005526;0.002764;0.024114;0.018731
ACADÊMICO_24;3;n95_mask;75;0.002067;0.000095;0.000055;0.000028;0.000244;0.000189
ACADÊMICO_24;4;no_mask;75;0.615419;0.049173;0.028960;0.014594;0.120086;0.094657
ACADÊMICO_24;4;surgery_mask;75;0.233375;0.012587;0.007341;0.003674;0.031865;0.024789
ACADÊMICO_24;4;n95_mask;75;0.002748;0.000127;0.000074;0.000037;0.000325;0.000252
ACADÊMICO_24;5;no_mask;37;0.669998;0.049807;0.029260;0.014719;0.122733;0.096430
ACADÊMICO_24;5;surgery_mask;37;0.242070;0.012691;0.007397;0.003700;0.032206;0.025032
ACADÊMICO_24;5;n95_mask;37;0.002768;0.000128;0.000074;0.000037;0.000327;0.000253
ACADÊMICO_24;6;no_mask;75;0.546140;0.037350;0.021902;0.011004;0.092658;0.072620
ACADÊMICO_24;6;surgery_mask;75;0.184988;0.009486;0.005526;0.002764;0.024114;0.018731
ACADÊMICO_24;6;n95_mask;75;0.002067;0.000095;0.000055;0.000028;0.000244;0.000189
ACADÊMICO_24;7;no_mask;75;0.615419;0.049173;0.028960;0.014594;0.120086;0.094657
ACADÊMICO_24;7;surgery_mask;75;0.233375;0.012587;0.007341;0.003674;0.031865;0.024789
ACADÊMICO_24;7;n95_mask;75;0.002748;0.000127;0.000074;0.000037;0.000325;0.000252
ACADÊMICO_24;1;no_mask;37;0.669998;0.049807;0.029260;0.014719;0.122733;0.096430
ACADÊMICO_24;1;surgery_mask;37;0.242070;0.012691;0.007397;0.003700;0.032206;0.025032
ACADÊMICO_24;1;n95_mask;37;0.002768;0.000128;0.000074;0.000037;0.000327;0.000253
ACADÊMICO_25;3;no_mask;29;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_25;3;surgery_mask;29;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_25;3;n95_mask;29;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_25;4;no_mask;29;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_25;4;surgery_mask;29;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_25;4;n95_mask;29;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_25;5;no_mask;29;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_25;5;surgery_mask;29;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_25;5;n95_mask;29;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_25;6;no_mask;29;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_25;6;surgery_mask;29;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_25;6;n95_mask;29;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_25;7;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_25;7;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_25;7;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_25;1;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_25;1;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_25;1;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_26;3;no_mask;17;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_26;3;surgery_mask;17;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_26;3;n95_mask;17;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_26;4;no_mask;17;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_26;4;surgery_mask;17;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_26;4;n95_mask;17;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_26;5;no_mask;45;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_26;5;surgery_mask;45;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_26;5;n95_mask;45;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_26;6;no_mask;45;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_26;6;surgery_mask;45;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_26;6;n95_mask;45;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_26;7;no_mask;28;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_26;7;surgery_mask;28;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_26;7;n95_mask;28;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_26;1;no_mask;28;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_26;1;surgery_mask;28;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_26;1;n95_mask;28;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_27;3;no_mask;77;0.368238;0.020990;0.012255;0.006138;0.052908;0.041224
ACADÊMICO_27;3;surgery_mask;77;0.108653;0.005290;0.003078;0.001538;0.013501;0.010471
ACADÊMICO_27;3;n95_mask;77;0.001150;0.000053;0.000031;0.000015;0.000136;0.000105
ACADÊMICO_27;4;no_mask;77;0.368238;0.020990;0.012255;0.006138;0.052908;0.041224
ACADÊMICO_27;4;surgery_mask;77;0.108653;0.005290;0.003078;0.001538;0.013501;0.010471
ACADÊMICO_27;4;n95_mask;77;0.001150;0.000053;0.000031;0.000015;0.000136;0.000105
ACADÊMICO_27;5;no_mask;77;0.368238;0.020990;0.012255;0.006138;0.052908;0.041224
ACADÊMICO_27;5;surgery_mask;77;0.108653;0.005290;0.003078;0.001538;0.013501;0.010471
ACADÊMICO_27;5;n95_mask;77;0.001150;0.000053;0.000031;0.000015;0.000136;0.000105
ACADÊMICO_27;6;no_mask;77;0.368238;0.020990;0.012255;0.006138;0.052908;0.041224
ACADÊMICO_27;6;surgery_mask;77;0.108653;0.005290;0.003078;0.001538;0.013501;0.010471
ACADÊMICO_27;6;n95_mask;77;0.001150;0.000053;0.000031;0.000015;0.000136;0.000105
ACADÊMICO_27;7;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_27;7;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_27;7;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_27;1;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_27;1;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_27;1;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_28;3;no_mask;23;0.669998;0.049807;0.029260;0.014719;0.122733;0.096430
ACADÊMICO_28;3;surgery_mask;23;0.242070;0.012691;0.007397;0.003700;0.032206;0.025032
ACADÊMICO_28;3;n95_mask;23;0.002768;0.000128;0.000074;0.000037;0.000327;0.000253
ACADÊMICO_28;4;no_mask;23;0.669998;0.049807;0.029260;0.014719;0.122733;0.096430
ACADÊMICO_28;4;surgery_mask;23;0.242070;0.012691;0.007397;0.003700;0.032206;0.025032
ACADÊMICO_28;4;n95_mask;23;0.002768;0.000128;0.000074;0.000037;0.000327;0.000253
ACADÊMICO_28;5;no_mask;23;0.669998;0.049807;0.029260;0.014719;0.122733;0.096430
ACADÊMICO_28;5;surgery_mask;23;0.242070;0.012691;0.007397;0.003700;0.032206;0.025032
ACADÊMICO_28;5;n95_mask;23;0.002768;0.000128;0.000074;0.000037;0.000327;0.000253
ACADÊMICO_28;6;no_mask;23;0.669998;0.049807;0.029260;0.014719;0.122733;0.096430
ACADÊMICO_28;6;surgery_mask;23;0.242070;0.012691;0.007397;0.003700;0.032206;0.025032
ACADÊMICO_28;6;n95_mask;23;0.002768;0.000128;0.000074;0.000037;0.000327;0.000253
ACADÊMICO_28;7;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_28;7;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_28;7;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_28;1;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_28;1;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_28;1;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_29;3;no_mask;48;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_29;3;surgery_mask;48;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_29;3;n95_mask;48;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_29;4;no_mask;48;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_29;4;surgery_mask;48;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_29;4;n95_mask;48;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_29;5;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_29;5;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_29;5;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_29;6;no_mask;48;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_29;6;surgery_mask;48;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_29;6;n95_mask;48;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_29;7;no_mask;48;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_29;7;surgery_mask;48;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_29;7;n95_mask;48;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_29;1;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_29;1;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_29;1;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_30;3;no_mask;65;0.433064;0.025978;0.015185;0.007612;0.065201;0.050883
ACADÊMICO_30;3;surgery_mask;65;0.132875;0.006561;0.003819;0.001909;0.016726;0.012978
ACADÊMICO_30;3;n95_mask;65;0.001427;0.000066;0.000038;0.000019;0.000169;0.000131
ACADÊMICO_30;4;no_mask;65;0.433064;0.025978;0.015185;0.007612;0.065201;0.050883
ACADÊMICO_30;4;surgery_mask;65;0.132875;0.006561;0.003819;0.001909;0.016726;0.012978
ACADÊMICO_30;4;n95_mask;65;0.001427;0.000066;0.000038;0.000019;0.000169;0.000131
ACADÊMICO_30;5;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_30;5;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_30;5;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_30;6;no_mask;65;0.433064;0.025978;0.015185;0.007612;0.065201;0.050883
ACADÊMICO_30;6;surgery_mask;65;0.132875;0.006561;0.003819;0.001909;0.016726;0.012978
ACADÊMICO_30;6;n95_mask;65;0.001427;0.000066;0.000038;0.000019;0.000169;0.000131
ACADÊMICO_30;7;no_mask;65;0.433064;0.025978;0.015185;0.007612;0.065201;0.050883
ACADÊMICO_30;7;surgery_mask;65;0.132875;0.006561;0.003819;0.001909;0.016726;0.012978
ACADÊMICO_30;7;n95_mask;65;0.001427;0.000066;0.000038;0.000019;0.000169;0.000131
ACADÊMICO_30;1;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_30;1;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_30;1;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_31;3;no_mask;15;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_31;3;surgery_mask;15;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_31;3;n95_mask;15;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_31;4;no_mask;15;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_31;4;surgery_mask;15;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
